0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22g
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21v,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22p
0p,1x,2f,3w,4f,5c,6f,7c,8n,9g,10e,11b,12s,13s,14w,15w,16p,17w,18o,19p,20n,21v,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21v,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22g
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22g
0p,1f,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22g
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22g
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22g
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3n,4f,5y,6f,7c,8n,9b,10t,11?,12s,13s,14p,15w,16p,17w,18o,19e,20w,21v,22d
0e,1f,2y,3b,4t,5n,6f,7c,8b,9w,10e,11?,12s,13s,14w,15w,16p,17w,18t,19e,20w,21c,22w
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22g
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21v,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3g,4f,5c,6f,7c,8n,9u,10e,11b,12s,13s,14w,15w,16p,17w,18o,19p,20k,21s,22d
0p,1f,2s,3b,4t,5f,6f,7c,8b,9w,10t,11b,12f,13f,14w,15w,16p,17w,18o,19p,20h,21v,22g
0e,1f,2f,3e,4t,5n,6f,7c,8b,9w,10t,11b,12s,13s,14g,15w,16p,17w,18o,19p,20k,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22g
0e,1f,2f,3g,4t,5n,6f,7c,8b,9u,10t,11b,12s,13s,14p,15w,16p,17w,18o,19p,20k,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22g
0p,1f,2s,3w,4t,5f,6f,7c,8b,9w,10t,11b,12s,13f,14w,15w,16p,17w,18o,19p,20h,21s,22u
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21v,22g
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22d
0e,1f,2y,3u,4f,5n,6f,7c,8n,9h,10e,11?,12s,13f,14w,15w,16p,17w,18o,19f,20h,21v,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22g
0e,1f,2y,3n,4t,5n,6f,7c,8b,9n,10t,11b,12s,13s,14p,15p,16p,17w,18o,19p,20n,21y,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21y,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21v,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22g
0p,1x,2s,3w,4t,5f,6f,7c,8b,9h,10t,11b,12f,13f,14w,15w,16p,17w,18o,19p,20h,21s,22u
0e,1f,2y,3e,4t,5n,6f,7c,8b,9w,10e,11?,12s,13s,14w,15w,16p,17w,18t,19e,20w,21c,22w
0e,1x,2y,3u,4f,5n,6f,7c,8n,9w,10e,11?,12s,13f,14w,15w,16p,17w,18o,19f,20h,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22p
0e,1f,2s,3p,4t,5n,6f,7c,8b,9w,10e,11?,12s,13s,14w,15e,16p,17w,18t,19e,20w,21c,22w
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22p
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21v,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21v,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22g
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22p
0e,1f,2y,3n,4t,5n,6f,7c,8b,9n,10t,11b,12s,13s,14w,15g,16p,17w,18o,19p,20n,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21y,22p
0p,1x,2s,3g,4t,5f,6f,7c,8b,9h,10t,11b,12f,13f,14w,15w,16p,17w,18o,19p,20h,21s,22g
0p,1f,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21v,22p
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3w,4f,5c,6f,7c,8n,9g,10e,11b,12s,13s,14w,15w,16p,17w,18o,19p,20k,21s,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2s,3b,4t,5f,6f,7c,8b,9h,10t,11b,12f,13s,14w,15w,16p,17w,18o,19p,20h,21s,22u
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22g
0p,1f,2s,3p,4t,5n,6f,7c,8b,9w,10e,11b,12s,13s,14w,15w,16p,17w,18t,19p,20r,21v,22g
0p,1f,2s,3b,4t,5f,6f,7c,8b,9p,10t,11b,12f,13f,14w,15w,16p,17w,18o,19p,20h,21v,22u
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22g
0p,1f,2f,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22p
0e,1f,2y,3u,4f,5n,6f,7c,8n,9u,10e,11?,12s,13f,14w,15w,16p,17w,18o,19f,20h,21v,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22g
0e,1f,2f,3e,4t,5n,6f,7c,8b,9w,10t,11b,12s,13s,14g,15w,16p,17w,18o,19p,20n,21v,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21y,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3n,4f,5f,6f,7c,8n,9b,10t,11?,12k,13s,14p,15p,16p,17w,18o,19e,20w,21v,22l
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15p,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21y,22g
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22g
0e,1f,2y,3n,4t,5n,6f,7c,8b,9n,10t,11b,12s,13s,14p,15w,16p,17w,18o,19p,20n,21y,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22g
0e,1f,2f,3e,4t,5n,6f,7c,8b,9w,10t,11b,12s,13s,14w,15w,16p,17w,18o,19p,20k,21y,22d
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14b,15n,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2f,3p,4f,5c,6f,7w,8n,9p,10e,11b,12s,13s,14w,15w,16p,17w,18o,19p,20k,21s,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22p
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22d
0p,1f,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3y,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21y,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14b,15p,16p,17w,18o,19l,20h,21y,22g
0p,1x,2f,3y,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15b,16p,17w,18o,19l,20h,21y,22p
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14b,15b,16p,17w,18o,19l,20h,21v,22g
0p,1x,2y,3g,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15n,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22d
0p,1x,2y,3g,4f,5f,6f,7c,8b,9g,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21y,22d
0p,1f,2f,3g,4f,5f,6f,7c,8b,9p,10e,11b,12k,13k,14n,15b,16p,17w,18o,19l,20h,21v,22p
0p,1x,2y,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14n,15p,16p,17w,18o,19l,20h,21v,22p
0p,1x,2f,3y,4f,5f,6f,7c,8b,9h,10e,11b,12k,13k,14p,15n,16p,17w,18o,19l,20h,21v,22d
